STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,FINANCING_SCHEME,Financing scheme,FINANCING_SCHEME_REV,Revenues of financing schemes,FUNCTION,Health function,MODE_PROVISION,Mode of provision,PROVIDER,Health care provider,FACTOR_PROVISION,Factor of provision,ASSET_TYPE,Asset type,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,CURRENCY,Currency,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LVA,Latvia,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV3,COVID-19 related costs for vaccination,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2022,,6.641,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LVA,Latvia,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV3,COVID-19 related costs for vaccination,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2021,,121.244,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LVA,Latvia,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV3,COVID-19 related costs for vaccination,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2020,,0.172,,2015,,,,P,Provisional value,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LTU,Lithuania,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HKCOV1,COVID-19 related investment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2022,,0.149,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,JPN,Japan,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV3,COVID-19 related costs for vaccination,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2020,,462.926,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,MLT,Malta,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV1,COVID-19 related treatment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2022,,9.764,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,MLT,Malta,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV1,COVID-19 related treatment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2020,,7.746,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CRI,Costa Rica,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV3,COVID-19 related costs for vaccination,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2021,,95.129,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CRI,Costa Rica,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV3,COVID-19 related costs for vaccination,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2022,,54.491,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,POL,Poland,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV1,COVID-19 related treatment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2022,,4982.829,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ESP,Spain,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HKCOV1,COVID-19 related investment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2021,,317.603,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ESP,Spain,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HKCOV1,COVID-19 related investment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2020,,1335.406,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUS,Australia,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2020,,1634.273,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUS,Australia,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2021,,1619.982,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,FIN,Finland,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2020,,20.554,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CAN,Canada,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2021,,2046.529,,2015,,,,D,Definition differs,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CAN,Canada,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2020,,7156.238,,2015,,,,D,Definition differs,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CAN,Canada,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2022,,1752.113,,2015,,,,D,Definition differs,P,Provisional value,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2022,,305.082,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2021,,702.062,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2020,,314.545,,2015,,,,D,Definition differs,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CHL,Chile,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2022,,1014.639,,,,,,D,Definition differs,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CHL,Chile,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2021,,1440.865,,,,,,D,Definition differs,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CHL,Chile,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2020,,1089.858,,,,,,D,Definition differs,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HKCOV1,COVID-19 related investment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2022,,1081.827,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HKCOV1,COVID-19 related investment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2021,,515.798,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HKCOV1,COVID-19 related investment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2020,,883.858,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HKCOV1,COVID-19 related investment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2023,,226.871,,2015,,,,P,Provisional value,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,POL,Poland,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HKCOV1,COVID-19 related investment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2022,,757.95,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ISL,Iceland,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2020,,8.82,,,,,,D,Definition differs,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,COL,Colombia,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2020,,195.387,,2015,,,,B,Time series break,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2021,,0.011,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2020,,550.471,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CHL,Chile,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HKCOV1,COVID-19 related investment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2022,,1.449,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CHL,Chile,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HKCOV1,COVID-19 related investment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2021,,125.933,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,BGR,Bulgaria,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV4,COVID-19 related costs for medical goods,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2021,,66.437,,,,,,B,Time series break,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV1,COVID-19 related treatment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2022,,48.227,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV1,COVID-19 related treatment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2021,,1089.681,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV1,COVID-19 related treatment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2020,,1112.297,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV1,COVID-19 related treatment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2023,,9.323,,2015,,,,P,Provisional value,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LUX,Luxembourg,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV3,COVID-19 related costs for vaccination,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2022,,37.997,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LUX,Luxembourg,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV3,COVID-19 related costs for vaccination,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2021,,64.935,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LUX,Luxembourg,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV3,COVID-19 related costs for vaccination,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2020,,0.152,,2015,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LUX,Luxembourg,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV3,COVID-19 related costs for vaccination,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,Q,Constant prices,2023,,5.308,,2015,,,,P,Provisional value,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LUX,Luxembourg,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV1,COVID-19 related treatment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2020,,68.783,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LUX,Luxembourg,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV1,COVID-19 related treatment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2022,,33.924,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LUX,Luxembourg,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV1,COVID-19 related treatment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2021,,88.561,,,,,,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LUX,Luxembourg,A,Annual,EXP_HEALTH,Expenditure,USD_PPP,"US dollars, PPP converted",_T,Total,_Z,Not application,HCCOV1,COVID-19 related treatment costs,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,V,Current prices,2023,,0.634,,,,,,P,Provisional value,,,,,6,Millions,1,One
